Kraft_RAW,Spænding_V
-0.00,1968.09
-0.00,1968.09
0.00,1957.45
0.00,1968.09
0.00,1957.45
0.00,1968.09
0.00,1968.09
0.00,1968.09
-0.00,1968.09
0.00,1968.09
0.00,1968.09
0.00,1978.72
-0.00,1968.09
0.00,1968.09
-0.00,1968.09
0.00,1978.72
0.00,1968.09
0.00,1957.45
0.00,1968.09
0.00,1957.45
-0.00,1968.09
0.18,1957.45
2.58,1936.17
4.31,1946.81
4.68,1936.17
5.04,1936.17
5.57,1936.17
5.97,1925.53
6.65,1925.53
7.22,1914.89
8.06,1914.89
8.70,1904.26
9.27,1904.26
9.87,1893.62
10.43,1893.62
10.54,1893.62
10.44,1893.62
11.04,1893.62
12.57,1872.34
13.69,1872.34
14.28,1872.34
14.89,1861.70
15.48,1861.70
15.88,1861.70
16.27,1851.06
16.76,1840.43
17.25,1840.43
17.77,1840.43
18.33,1840.43
18.75,1829.79
19.11,1829.79
19.50,1819.15
19.95,1808.51
20.38,1808.51
20.74,1808.51
21.03,1808.51
21.37,1808.51
21.80,1808.51
22.08,1808.51
22.38,1797.87
22.73,1787.23
23.06,1787.23
23.55,1776.60
23.58,1787.23
23.58,1787.23
24.44,1776.60
25.33,1765.96
26.09,1755.32
27.07,1744.68
27.67,1744.68
28.27,1744.68
28.87,1734.04
29.49,1723.40
30.22,1712.77
30.95,1734.04
31.83,1712.77
32.50,1702.13
33.23,1702.13
33.88,1691.49
34.41,1680.85
34.79,1680.85
34.98,1680.85
35.21,1670.21
36.47,1659.57
37.50,1638.30
38.53,1638.30
39.33,1638.30
39.82,1627.66
40.36,1617.02
40.92,1617.02
41.58,1606.38
42.23,1595.74
42.97,1595.74
43.70,1585.11
43.92,1585.11
43.85,1585.11
44.51,1574.47
45.42,1563.83
46.22,1553.19
46.91,1542.55
47.68,1542.55
48.59,1531.92
49.26,1531.92
50.00,1521.28
50.72,1500.00
51.13,1500.00
51.76,1500.00
52.22,1489.36
52.32,1500.00
52.21,1489.36
52.59,1489.36
53.34,1478.72
54.00,1468.09
54.88,1457.45
55.88,1457.45
56.72,1446.81
57.36,1425.53
58.26,1425.53
59.10,1414.89
59.61,1414.89
59.74,1404.26
59.72,1404.26
60.50,1404.26
61.37,1382.98
62.72,1372.34
63.72,1361.70
64.57,1340.43
65.64,1340.43
66.39,1329.79
66.86,1319.15
67.48,1319.15
68.01,1308.51
68.61,1308.51
69.21,1297.87
69.56,1308.51
69.51,1308.51
69.63,1297.87
70.51,1276.60
71.71,1265.96
72.64,1265.96
73.21,1255.32
73.77,1244.68
74.38,1234.04
75.06,1234.04
75.66,1234.04
76.23,1212.77
76.60,1223.40
76.39,1212.77
77.15,1202.13
78.04,1202.13
78.69,1202.13
79.15,1180.85
79.72,1180.85
80.15,1170.21
81.25,1159.57
82.03,1159.57
82.03,1159.57
82.42,1148.94
83.44,1138.30
84.35,1138.30
85.22,1127.66
86.01,1106.38
86.64,1095.74
87.18,1095.74
87.74,1095.74
88.44,1085.11
89.23,1085.11
89.85,1063.83
90.58,1063.83
91.36,1053.19
92.15,1042.55
93.18,1031.91
93.51,1031.91
93.55,1031.91
94.29,1010.64
94.99,1010.64
95.71,1000.00
96.53,1000.00
97.31,989.36
97.99,978.72
98.43,978.72
98.92,978.72
99.36,968.09
99.93,957.45
100.59,957.45
101.19,946.81
101.36,946.81
101.23,946.81
101.18,946.81
101.15,957.45
101.12,957.45
101.09,946.81
101.07,957.45
101.05,946.81
101.04,957.45
101.02,946.81
101.00,957.45
